complaint_id,filename,sha256,classification,tier,label,reasons,officer_count,has_sustained,incident_date
20-0145,PPD_20-0145.txt,1afdfb18fe32f72841db31f7a769d724ac11a92daeb8d1de646b374766d39c00,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,3,True,2020-03-24
20-0146,PPD_20-0146.txt,4a54ede561cbfe0d9558fb3654618ab0bf7593a252312a572080a13ad31b8856,HARASSMENT,0,negative,,2,False,
20-0147,PPD_20-0147.txt,6f953c39a5aeae69246196c4cb794c91fde816f04121aadb387dc2eb815c3c9c,DEPARTMENTAL VIOLATIONS,0,negative,,45,True,
20-0148,PPD_20-0148.txt,56de4275879f7888166e75bdd6ede0ecc1680cf284d022cc7a1ceb1d9a8e89ce,UNPROFESSIONAL CONDUCT,0,negative,,1,False,2020-03-10
20-0149,PPD_20-0149.txt,69e6b9f64a0cd08453af8a299a8e4c94224b83b1544a0cf091b55b31ca8cefb6,DEPARTMENTAL VIOLATIONS,0,negative,,16,False,2020-03-23
20-0150,PPD_20-0150.txt,404623d00715a6c93e91cdad07aa1ae6a7df71cfa3057238843f642ee612eb05,DEPARTMENTAL VIOLATIONS,0,negative,,3,True,2020-03-31
20-0151,PPD_20-0151.txt,833fa245d98e5478a3dc594c68f45317fc655ce4278b2c996566876255583f0d,VERBAL ABUSE,0,negative,,1,False,2020-03-31
20-0152,PPD_20-0152.txt,66bbaa68c7360fe59073130754dc9111d882bdc0011c5d17a1d57f2dca6d802e,CRIMINAL ALLEGATION,1,strong_giglio,Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings); Sustained Criminal Allegation; Sustained Criminal Allegation; Sustained Criminal Allegation; Sustained Criminal Allegation; Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings),6,True,2020-03-31
20-0153,PPD_20-0153.txt,ae8ae418aa2c5aac39022a68992402bae1440cd89a972a184289bbd43f5fd2bb,PHYSICAL ABUSE,0,negative,,1,False,2020-03-17
20-0154,PPD_20-0154.txt,9a53585aadc7fb883303e0a8cd3d48d8413e3db3ef75dcffe56c8a37a9f3544d,HARASSMENT,0,negative,,7,False,2020-03-22
20-0155,PPD_20-0155.txt,c2988d0bb8299ee78c27b0033ab2c147d42ee967d1ea37fc841ddd7dc3053dd6,VERBAL ABUSE,0,negative,,2,True,2020-03-27
20-0156,PPD_20-0156.txt,62e4be0d650752f6f2cf0a84dc4060078e2ab13471cf7eb342dc6dfd205067f7,DEPARTMENTAL VIOLATIONS,0,negative,,5,False,2020-04-02
20-0157,PPD_20-0157.txt,a00db27d753e92d4c2ec48935fc61a90bb4a2540ae9f772d7124f0f8e237063f,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2020-04-06
20-0158,PPD_20-0158.txt,502b3d47d84e35a09d298d895691375a38b126adb8a1abc084f487d6e047281b,VERBAL ABUSE,0,negative,,3,False,2020-04-03
20-0159,PPD_20-0159.txt,f99bbe62310d6d8594758367dcca0e20847796297e642e9ffe186f3575a325e9,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,15,True,2020-03-29
20-0160,PPD_20-0160.txt,3539c1e560e0c5cb00e79270f3f897f940cbf13258cb27770e4998499587e96c,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2020-04-03
20-0161,PPD_20-0161.txt,084f5b610a7a16302e8341b810ce1803fac2c3fc211e02560e96da9dde1f0350,VERBAL ABUSE,0,negative,,10,True,2020-04-12
20-0162,PPD_20-0162.txt,5485c9c54283e8e2a5c93ad8f9d1ca2afba008eab6875f931e949130203d9a90,LACK OF SERVICE,0,negative,,2,False,2020-04-07
20-0163,PPD_20-0163.txt,a536db28553a4de8f2e3a134afdf0d6ed98ae520d73fb68df981dbe143d5b8cd,DEPARTMENTAL VIOLATIONS,0,negative,,4,True,2020-04-12
20-0164,PPD_20-0164.txt,c9557ec9dcd6ed9bb434a9b3eb012813a277552c6943a19cfa4440d2ebd66788,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,14,True,2020-04-09
20-0165,PPD_20-0165.txt,fac5ca68c8500d07791efaf21a8ae84bec0fb29a4cb9048e5a57f070fdcccf7b,CRIMINAL ALLEGATION,2,giglio_relevant,Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings),4,False,2019-06-07
20-0166,PPD_20-0166.txt,7c005d180bf85762595228f458c7848f035b1f6a4824d53f0c3bdf3ad3346638,UNPROFESSIONAL CONDUCT,0,negative,,1,False,2020-04-11
20-0167,PPD_20-0167.txt,b50d2574f40b7bc302e246f16fed6f1675966b20131b0a0f8d59cda6089024c6,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,2,True,2020-04-09
20-0168,PPD_20-0168.txt,99f8dc935c515bc804caa3dc4dd1b9316cec4f915e5b4fb66694f740ba3d07d8,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2020-04-16
20-0169,PPD_20-0169.txt,6febfbefc6432cf5b23cd7f9bfe49f219ce61d6fdd9287f72e4bf8580d74288e,LACK OF SERVICE,0,negative,,1,False,
20-0170,PPD_20-0170.txt,453f79d02a397035f00b3308c87eb6bcd9a67a3f593963571dc570f18956205c,LACK OF SERVICE,0,negative,,6,True,2020-03-28
20-0171,PPD_20-0171.txt,ac72f4dddd1c60e567a0f3507a371388f56d6c374129e4302607a1a3f2fc3e80,PHYSICAL ABUSE,0,negative,,1,False,2020-04-17
20-0172,PPD_20-0172.txt,f3809186464ef18955c8ddd17e873dca6eb26abdc5ed2a2084e971ed199b8974,HARASSMENT,0,negative,,11,True,2020-04-16
20-0173,PPD_20-0173.txt,3f166c17b9c6310a254d5d71ffbe5146bc9c7ea839d159d86df146047cbdfa12,DEPARTMENTAL VIOLATIONS,0,negative,,5,False,2020-04-21
20-0174,PPD_20-0174.txt,a24cbe5a50a35103e9cf336e3993357fbe293f91a9d09773ed97c3e2c0aa721f,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2020-04-20
20-0175,PPD_20-0175.txt,37514c7882cf173d4528168e106dad9ade9c4a1c572333748e390a0979a721ca,LACK OF SERVICE,0,negative,,1,False,2020-02-23
20-0176,PPD_20-0176.txt,d1c9eed5aa7d8c43f78738ce85f24ee36190dcae2cb4386b45360b63f2b1a665,DEPARTMENTAL VIOLATIONS,0,negative,,3,False,2020-04-21
20-0177,PPD_20-0177.txt,c264ebe86da7564e8ce26ba0ddfdcd4fc7a00004cfc0997fb1c229dd41e71cfd,DEPARTMENTAL VIOLATIONS,0,negative,,4,False,2020-04-24
20-0178,PPD_20-0178.txt,0150f4d93a76a97f1dc43fdcc7d553f3d5b8337092c130b9a895bb1aaf1c8592,DEPARTMENTAL VIOLATIONS,0,negative,,8,True,2020-04-22
20-0179,PPD_20-0179.txt,8e98c84be9d03d1727a977f055b1c16639af1ab179b58684f62954b0e6dfdce0,CIVIL RIGHTS COMPLAINT,3,brady_adjacent,CIVIL RIGHTS COMPLAINT with sustained finding,3,True,2020-04-25
20-0180,PPD_20-0180.txt,d71e3139e8434f12f61754a168a16dba31a7aa373d5bb5e95fbd8d53510ddf76,DEPARTMENTAL VIOLATIONS,0,negative,,6,False,2020-04-24
20-0181,PPD_20-0181.txt,5baec42bd4dae7198be1654e9e16ab172cc33b7eedd05e5ea88b28fd3c95e9b7,UNPROFESSIONAL CONDUCT,0,negative,,2,False,2020-04-16
20-0182,PPD_20-0182.txt,7d06b2540a3fac03c53998dd83a1b991f323991cb44822674f8d204bb931e82a,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,4,True,2020-01-24
20-0183,PPD_20-0183.txt,230bc7145f4cb35f4974efdf3e3ddfbe200b4df2bd491d5a7913395706ccb695,UNPROFESSIONAL CONDUCT,0,negative,,1,True,2020-04-28
20-0184,PPD_20-0184.txt,6cd26838d0c2685cefe016372351a5d54c3d119b81b04fea44de9b37dc781d6f,HARASSMENT,0,negative,,2,False,2020-04-28
20-0185,PPD_20-0185.txt,0a609a633499245febd88362406a69518df98d9e0569e2024f2d60f7839512ae,DEPARTMENTAL VIOLATIONS,0,negative,,16,True,2020-04-30
20-0186,PPD_20-0186.txt,9009a7adf777ad769eecb348ba93fe20d257859c190cf522cf5cf34a6edb2bfe,PHYSICAL ABUSE,2,giglio_relevant,Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings),5,False,2020-04-30
20-0187,PPD_20-0187.txt,a443b9aa77fc1b02e894c199f49bf82a9c13d062686625b0824702a1df9c28a3,PHYSICAL ABUSE,0,negative,,1,False,
20-0188,PPD_20-0188.txt,51d959b2fc6d36a8e777644973e149dd45f359040aa9f3bc4e7bec83ab45df48,LACK OF SERVICE,0,negative,,3,True,2020-04-28
20-0189,PPD_20-0189.txt,ab3698b2ac3fc6b24b6c9a722fe109b5b59fe8685462aacef40c5f64391194ac,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2020-03-15
20-0190,PPD_20-0190.txt,213c244a92ae3316e20b0fcaa65bfe314f5bd83205f4507b4d687766a7694aed,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2020-05-02
20-0191,PPD_20-0191.txt,a8c104977ad00b53fdaaa4a204d7601db480e4ddd89dc745b775737d016f0968,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2020-05-01
20-0192,PPD_20-0192.txt,9fe600938d7df6e8b0af48f9cbcb05fa356aaa2d55c52e652c7ad4d49edaac61,DEPARTMENTAL VIOLATIONS,0,negative,,8,True,2020-01-06
20-0193,PPD_20-0193.txt,526a2e5f4f25521f61eae6e54a0b2a03512da18fa42ca5a18dab585fd38ef280,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,9,True,2020-05-04
20-0194,PPD_20-0194.txt,5c10f10d8e53a138389666356c6cac49c5797c57b2b0b42a66304210eaa23b2d,DEPARTMENTAL VIOLATIONS,0,negative,,3,False,2020-04-21
20-0195,PPD_20-0195.txt,8118d838cc283e925a1fda717bf6c3e676692d00d4eeb6505de86a26271109ef,PHYSICAL ABUSE,0,negative,,2,False,2019-07-11
20-0196,PPD_20-0196.txt,558d8e241f3225b75614f50ae83c799595b703b58f004acc7b680ab9be41da40,DOMESTIC,0,negative,,2,False,
20-0197,PPD_20-0197.txt,0441d97cdf6ae55cc0485effd0ef72f8e59b5f65accf7fbfeadc703d395d389c,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,14,True,2020-05-07
20-0198,PPD_20-0198.txt,6e7f66fcd6ecf77fb558e2d8a321f4f1ad7387bf16043aaa4d13985279eaca3e,LACK OF SERVICE,0,negative,,5,True,2020-04-28
20-0199,PPD_20-0199.txt,91f47730894b43621287350cc8a2a49d802800c962e89a14da6ff7eea2ee7bf9,LACK OF SERVICE,0,negative,,4,True,2020-05-07
20-0200,PPD_20-0200.txt,c723c9eaaf281bbf7149cd3e43697f54ae37fe28f8497c5ca944cc23d70d16be,HARASSMENT,0,negative,,1,False,
20-0201,PPD_20-0201.txt,d9099ae27165ca0e2a4f70b2c5d792c5e0a4d9af307ae0d01e1516701a6ce8a1,HARASSMENT,0,negative,,8,True,
20-0202,PPD_20-0202.txt,27114125a288f88a70b8dcfa98914ba2556eb37a247ce7f0ab172b8f91239f4a,DEPARTMENTAL VIOLATIONS,0,negative,,3,False,2020-05-05
20-0203,PPD_20-0203.txt,970a2db781df88108c0d8524998db243e8bf94c393054fdccd1cb29e4556c7cb,DEPARTMENTAL VIOLATIONS,0,negative,,2,True,2020-04-30
20-0204,PPD_20-0204.txt,bd9399fde3ccff51c1d1483988836f0c00ec8d0d8e754708eaaa8887aa246d33,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2020-05-03
20-0205,PPD_20-0205.txt,bde199e62ab87297eee34d05063703bb60b184a707c09afeaae48bb168bf3c74,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2020-05-06
20-0206,PPD_20-0206.txt,f88be4192e0afaac09c610457ef2fb114d322cd15605a71eea0783cb6af8d1e4,DOMESTIC,0,negative,,1,False,
20-0207,PPD_20-0207.txt,493baea8f0271c89ef27212d757ad7de112fcbbf159a00e2c931c38659a1331a,DEPARTMENTAL VIOLATIONS,0,negative,,1,True,2020-05-01
20-0208,PPD_20-0208.txt,9f8c3c3a619937e2777b85da5e8bc896e7dbe9f3d033f229a46ce1de1fc8a242,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2020-05-09
20-0209,PPD_20-0209.txt,2c59ee1d3bfb9d163558e57309969600fae0b88749da9df3a2a1af8f153206ad,DEPARTMENTAL VIOLATIONS,0,negative,,2,True,2020-05-15
20-0210,PPD_20-0210.txt,3f591e36248c2aff3a1bb319e50bd1a9f51059556a3e0c411fec96201b76f218,LACK OF SERVICE,0,negative,,6,True,2020-05-01
20-0211,PPD_20-0211.txt,19a0b85479a83cc54e855fd0ed9b2bbd46b21d69acb233fb3ab89d5ba3216043,LACK OF SERVICE,0,negative,,1,False,2020-04-29
20-0212,PPD_20-0212.txt,3563501dc3cb2c0fea99c850b195b2727fee4316f782d92e1dfe3d154a252530,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,9,True,2020-05-16
20-0213,PPD_20-0213.txt,f39df084a4287d6b601897a6d2b4d98fe618f66cdbb64d9d05e89ff48729b3f4,LACK OF SERVICE,0,negative,,2,False,2020-05-13
20-0214,PPD_20-0214.txt,5002a3119bcf392612fdf2be6954e3375d79e28933a204158b02563e2fdf0d29,LACK OF SERVICE,0,negative,,2,True,2020-02-12
20-0215,PPD_20-0215.txt,af81835228f505129168a12bf6328ad39f739a4828f500caa964be51f9dc21bb,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,9,True,2020-05-14
20-0216,PPD_20-0216.txt,0e3c0f9af048baa1004dbca0675bdf72faea1a947e67cdb9519d7f3063a6302e,UNPROFESSIONAL CONDUCT,0,negative,,8,True,2020-05-13
20-0217,PPD_20-0217.txt,ff045f5e29fdf1295725a7f498b3492397fbc18f9a047d5fd89aad72d2756b80,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,28,True,2020-05-09
20-0218,PPD_20-0218.txt,65ade31540fa2ad97181cbe3b0874f0afd1309c914c4abd2362f4387f9ae10be,DEPARTMENTAL VIOLATIONS,0,negative,,21,True,2020-05-06
20-0219,PPD_20-0219.txt,5b9018336878e626149624c878a48e3fe4bb195b029f87e070944a979f74429c,CRIMINAL ALLEGATION,2,giglio_relevant,Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings),2,False,2020-05-19
20-0448,PPD_20-0448.txt,bbdb87e0df175553c8edd6d0a0ee44c6ca1e43afefd58a523807bbcad64243d0,LACK OF SERVICE,0,negative,,2,True,2020-08-21
20-0220,PPD_20-0220.txt,95823ba45c0abe76fa9e2caef4bb47d93e4665c4c38b2be34d3642759b99e8f4,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2020-05-13
20-0221,PPD_20-0221.txt,508a1788939702f38bf41d86630fd910f13c8753629afcaaf8b415c80f53076d,DEPARTMENTAL VIOLATIONS,0,negative,,7,True,2020-04-29
20-0222,PPD_20-0222.txt,02b3381c348747a8c163b68a060d0807eb0392ed4bbb042dea31209bc2a88919,PHYSICAL ABUSE,0,negative,,6,False,2020-05-15
20-0223,PPD_20-0223.txt,5e06c9b1f90a8f32fa6bde9d8d21c91c43c1e57e78c40d6e42dca299caa2110c,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,5,True,2020-05-17
20-0224,PPD_20-0224.txt,e2f06ab070bf92113609d7a69eab9daf0c05c04c28664471f7ec7ec8f5271a03,DEPARTMENTAL VIOLATIONS,0,negative,,3,False,2020-05-19
20-0225,PPD_20-0225.txt,2ff24a13f03109b9c40eca2c37b148b6567780bf8e220358f5ac29bf3542f65c,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,4,True,2020-03-17
20-0226,PPD_20-0226.txt,131fc555b93d10f0da1a2fc0b0548d3ca932a60c080bbb9d501eed5e8418a42b,DEPARTMENTAL VIOLATIONS,0,negative,,1,True,
20-0227,PPD_20-0227.txt,6c2c5d1c690d05d1d36711e83cc5296ca9ed834126dcfca0f44c3a37a82c16ad,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,6,True,2020-05-21
20-0228,PPD_20-0228.txt,09b6d054f6c547f276aa0455fd71307b1ac9332e9693f28bba743fc70b1040fe,DEPARTMENTAL VIOLATIONS,0,negative,,4,True,2020-05-26
20-0229,PPD_20-0229.txt,e158c29b9b688c7aff9de7c63f402a4a4d8c950c089e12a8e7f25d96bc7c36c6,LACK OF SERVICE,0,negative,,1,False,2020-05-21
20-0230,PPD_20-0230.txt,5f7f65fafc485dcfdb5405551414cc1859564b0864d221901c23421a699adf5f,DEPARTMENTAL VIOLATIONS,0,negative,,5,True,2020-05-09
20-0231,PPD_20-0231.txt,27455ac36bd2e19839e602d86a876813ea59962c78a06189fa4ee3aaa453320e,DEPARTMENTAL VIOLATIONS,0,negative,,7,False,2020-05-20
20-0232,PPD_20-0232.txt,79c80a183be6b7a70f034429df43403b782603aae32668a2080718181c8f006c,HARASSMENT,0,negative,,2,False,
20-0233,PPD_20-0233.txt,634fe3692e5beb2e445ad3b36fa683118444cc11b417cf542cb65279014f336c,DEPARTMENTAL VIOLATIONS,0,negative,,2,True,2020-05-28
20-0234,PPD_20-0234.txt,d6d248a16678428891f710b56b90267d3f778e6078576c64754976c3495d803e,HARASSMENT,0,negative,,1,False,2020-05-15
20-0235,PPD_20-0235.txt,dfa753695fb20323c337dd6637cc4cdb1996e153d1659731692289df0a9f8431,PHYSICAL ABUSE,0,negative,,3,False,2020-05-31
20-0236,PPD_20-0236.txt,1a1ae4d8220d42440f93739e9ce3f7ed6ef13afc97565297a67f478152e51852,LACK OF SERVICE,0,negative,,2,True,2020-05-25
20-0237,PPD_20-0237.txt,7658bbd2880b86556db76758b0cc3c721d2434d25e980c0dbc63076b87b393ae,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,4,True,2020-05-25
20-0238,PPD_20-0238.txt,8f8906f880d3f943ce4102ed68f5a5fbda4e076b8e458cd3735f97c3fd4fead7,CRIMINAL ALLEGATION,2,giglio_relevant,Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings),1,False,2020-06-01
20-0239,PPD_20-0239.txt,104a6facacac865f915ef96a6e7669993aecb3570ad0c3f45017a0419b06735b,PHYSICAL ABUSE,0,negative,,2,False,2020-05-31
20-0240,PPD_20-0240.txt,5cf78e28fc066375fb21e8ffcd4ea0818a56936455a17b224c7c6ff02cbc5101,PHYSICAL ABUSE,0,negative,,2,False,2020-05-30
20-0241,PPD_20-0241.txt,8fd5c9a4a85e45fd7f445d21f1e27018bab17979768a9ba39a9f04f9da1b7016,PHYSICAL ABUSE,0,negative,,1,False,2020-05-30
20-0242,PPD_20-0242.txt,00704cebb383170433002e30173c92234259a830204c1730ab9b09ea8745eeab,PHYSICAL ABUSE,0,negative,,3,False,2020-05-30
20-0243,PPD_20-0243.txt,72723f6023bf437e87a78c97169bb9c9adf838af8b32007eab6f92ae3ae8f6d5,PHYSICAL ABUSE,0,negative,,2,False,2020-05-31
20-0244,PPD_20-0244.txt,6ff1aef0ffe1f03e9f74d6fb1f857d98053da92d3bdc7f5199a00c26eb74dec8,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,6,True,
20-0245,PPD_20-0245.txt,d8b69f05fc20895dea1e8cc2053057c2d88e36e0d732bb3bd1c6ade835d16dc6,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,4,True,2020-05-30
20-0246,PPD_20-0246.txt,b66e85f458dc5642269f223faaf95ff94fa9da31cd02834323923a589c39fc86,DEPARTMENTAL VIOLATIONS,0,negative,,42,True,2020-06-01
20-0247,PPD_20-0247.txt,68f3f744c885ff46f9456da0f6131d211c76e69ab8f36a75a310f2b979c06de9,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,5,True,2020-05-27
20-0248,PPD_20-0248.txt,9ed9c927de24ae87c74f9615ca3c62d64ec024fdacd47ae9e5e1d5ed690d4759,PHYSICAL ABUSE,0,negative,,4,False,2020-06-01
20-0249,PPD_20-0249.txt,58bc5087420bbbc6d4eefbb1d74868e3ddc0ee38f0011bbbe2bb7dc7ca4ba5ae,UNPROFESSIONAL CONDUCT,0,negative,,2,True,2020-05-29
20-0250,PPD_20-0250.txt,2ea3f84def1e7d0b43495a92a462cd9a13f06cd123cc37595db27d5f20447023,DEPARTMENTAL VIOLATIONS,0,negative,,5,False,2020-06-01
20-0251,PPD_20-0251.txt,dcbd7f457231cfcebfb6c9c92aca0da080d3d42d707681a5ace86d84dcc47404,LACK OF SERVICE,0,negative,,1,True,2019-12-08
20-0252,PPD_20-0252.txt,35fba95397cc5c5148f80ab4d145d1a2285702f7e93b6810b8dcb6728e89286a,DEPARTMENTAL VIOLATIONS,0,negative,,3,True,2020-05-29
20-0253,PPD_20-0253.txt,df99cf6912927c2717a3770e355aa24586d459b168513fb4accd5d702ee8887a,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2020-06-01
20-0254,PPD_20-0254.txt,8bce9c79e354fd58a91b1b3e1c04260ab24dbdd00a55954c905a0b56e6493339,LACK OF SERVICE,0,negative,,1,True,2020-06-01
20-0255,PPD_20-0255.txt,7816712daf1d810df8cbb8d569af6ece693829a5213a1eaf02adb6b01b546eb8,PHYSICAL ABUSE,0,negative,,1,False,2020-06-02
20-0256,PPD_20-0256.txt,862f9924d22e76ab2b4fb948d8fe5dfa2afaa7017cb4579f9b7f3d41ece053c9,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2020-06-02
20-0257,PPD_20-0257.txt,7fbb16c5abc856135d197d2c876c3870fd6b60e2e3e76fc06d177c093f3ec0f8,DEPARTMENTAL VIOLATIONS,0,negative,,3,True,2020-06-01
20-0258,PPD_20-0258.txt,c37f693b3418285c170deffcbb246181741887b151d70d7900fd05162f8edacf,PHYSICAL ABUSE,0,negative,,1,False,2020-05-30
20-0259,PPD_20-0259.txt,cd99e5da43632e84f8da1efd862874aab50771590336bf8d298e50b0220c2c9c,PHYSICAL ABUSE,0,negative,,9,False,2020-05-31
20-0260,PPD_20-0260.txt,ed2beb64d0ed858d0ff75ec4c13476f39323018c6d8ae32a8811f3580ca9b9ee,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,6,True,2020-05-31
20-0261,PPD_20-0261.txt,985113365fb6750b4b9179e678158f53964177e8814af2b7471c26a90598bbc8,DEPARTMENTAL VIOLATIONS,0,negative,,2,True,2020-06-02
20-0262,PPD_20-0262.txt,f1aacbaccffc4da400f4b678d508365f64b4c73f5bfd4d993368f7324fbb69af,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,5,True,2020-05-24
20-0263,PPD_20-0263.txt,31e139b1e14ae91d0ea7d25f8307b331681790c6b7cb9fe621286f688d667605,DEPARTMENTAL VIOLATIONS,0,negative,,11,True,2020-06-02
20-0264,PPD_20-0264.txt,d1d46563b52c8a6a9fed3b2711c0d5dc3d27e4d5ce60eb9e1e8ef7632b93c2c2,DEPARTMENTAL VIOLATIONS,0,negative,,1,True,
20-0265,PPD_20-0265.txt,231ddbc9e2966e657f6dc7d3ec19077a7eefd8146e915378c52bce652d740387,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,6,True,2020-05-31
20-0266,PPD_20-0266.txt,67307cfa8f278cadab32c9e2724068071a376b34dbf0476d633721cc51c86cae,LACK OF SERVICE,0,negative,,3,False,
20-0267,PPD_20-0267.txt,b938bc49eccf94822cd4c1b8987d23289df7d7a49a6ad414b54730262e758435,DEPARTMENTAL VIOLATIONS,0,negative,,1,True,
20-0268,PPD_20-0268.txt,61b346118258c43699bbb143e68535dce76b1d108ddb9cd6fdbf1f63f55fd6ce,VERBAL ABUSE,0,negative,,3,True,2020-05-13
20-0269,PPD_20-0269.txt,2af34a06a091e676e2724ebec3f207fd3f9f7ae8b055d518ad570c267711ee5b,PHYSICAL ABUSE,0,negative,,2,False,
20-0270,PPD_20-0270.txt,58bbf7db0e534b48805d5f2d6374adb769ed56aa51ba5cdc00d66935016bffc6,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2020-05-28
20-0271,PPD_20-0271.txt,39af558485ff96777fbe2987cad09c459fc21ba41d68b99b5236ad391f5b141b,DEPARTMENTAL VIOLATIONS,0,negative,,1,True,2020-06-01
20-0272,PPD_20-0272.txt,09ef45f9c0cb9f27f2a0798f225f2fdec29609dbb328ede72e4a72f5fb062c63,PHYSICAL ABUSE,0,negative,,1,False,2020-05-30
20-0273,PPD_20-0273.txt,5a25699cb2d11301549d27411d8a39371604ff536ce94c9ba7b3207d6446f8a2,UNPROFESSIONAL CONDUCT,0,negative,,1,True,2020-06-11
20-0274,PPD_20-0274.txt,d27abeb35cabde973630f907d4741d237164db1472693db9b0ebf36a92868cf0,LACK OF SERVICE,0,negative,,1,False,2020-06-10
20-0275,PPD_20-0275.txt,27721d30fa5bb35172d413897d5094677d68a528780cc7829c26da81f290f902,LACK OF SERVICE,0,negative,,1,False,
20-0276,PPD_20-0276.txt,21734ecb4980ec6b1dd24848be57acb2fd601f8fbf0f70797ee39e6a89268521,DEPARTMENTAL VIOLATIONS,0,negative,,1,True,2020-06-04
20-0277,PPD_20-0277.txt,4c14a4c3a31268a30f68d808dee9dbe18f5d5cab2339f61dd863ca521cabff73,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,15,True,2020-05-31
20-0278,PPD_20-0278.txt,6bab25ac9ae1f609f85de5861f56d2e3fe5bfb6f2227c1172768abe49b2502be,PHYSICAL ABUSE,0,negative,,4,False,2020-04-26
20-0279,PPD_20-0279.txt,7d436c4d1098e17c62e822bee707e6c0c56811e28700ed81d1aadcec4677338d,UNPROFESSIONAL CONDUCT,0,negative,,1,False,2020-06-02
20-0280,PPD_20-0280.txt,a8294156310fd740fd628b2418bad93d8417e34a51556ab101f0f50f12489480,DEPARTMENTAL VIOLATIONS,0,negative,,5,False,2020-06-01
20-0281,PPD_20-0281.txt,e0e40bfa7c046c782c89c89321b21abfb4c3c053ce4e1962b2caa673d96e8ff5,LACK OF SERVICE,0,negative,,7,False,2020-06-09
20-0282,PPD_20-0282.txt,b7c00c57020f016838f365b978d47476abb6f6ed0a7b4fd8b8df691efc4e6a11,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2020-05-30
20-0283,PPD_20-0283.txt,18a3bb4ae74dddbc020843cc70d09a8cb50e3e3dbd520cf929a5e1181135fdf7,VERBAL ABUSE,0,negative,,2,False,2020-05-30
20-0284,PPD_20-0284.txt,41bb7309860a86a1f7a0e1f744c50416849b13ff85bdd62b6a5be44ac01f6b95,LACK OF SERVICE,0,negative,,7,True,
20-0285,PPD_20-0285.txt,7c2f202823696ab822bf8d63cd167cf16f207e6a157ddc8ffad339318a6498d2,CIVIL RIGHTS COMPLAINT,3,brady_adjacent,CIVIL RIGHTS COMPLAINT with sustained finding,4,True,2020-05-29
20-0286,PPD_20-0286.txt,1f2388031e58d46fc6f3647fd95a036c9d767d922fc6686875f2658dfbe02e9b,LACK OF SERVICE,0,negative,,1,False,2020-05-13
20-0287,PPD_20-0287.txt,f15c5bd8262c2b846bed33299a231396f67388eb757e73b4d2e9cc639b9b2716,PHYSICAL ABUSE,0,negative,,1,False,2020-06-11
